team_name,common_name,season,country,matches_played,matches_played_home,matches_played_away,suspended_matches,wins,wins_home,wins_away,draws,draws_home,draws_away,losses,losses_home,losses_away,points_per_game,points_per_game_home,points_per_game_away,league_position,league_position_home,league_position_away,performance_rank,goals_scored,goals_conceded,goal_difference,total_goal_count,total_goal_count_home,total_goal_count_away,goals_scored_home,goals_scored_away,goals_conceded_home,goals_conceded_away,goal_difference_home,goal_difference_away,minutes_per_goal_scored,minutes_per_goal_scored_home,minutes_per_goal_scored_away,minutes_per_goal_conceded,minutes_per_goal_conceded_home,minutes_per_goal_conceded_away,clean_sheets,clean_sheets_home,clean_sheets_away,btts_count,btts_count_home,btts_count_away,fts_count,fts_count_home,fts_count_away,first_team_to_score_count,first_team_to_score_count_home,first_team_to_score_count_away,corners_total,corners_total_home,corners_total_away,cards_total,cards_total_home,cards_total_away,average_possession,average_possession_home,average_possession_away,shots,shots_home,shots_away,shots_on_target,shots_on_target_home,shots_on_target_away,shots_off_target,shots_off_target_home,shots_off_target_away,fouls,fouls_home,fouls_away,goals_scored_half_time,goals_scored_half_time_home,goals_scored_half_time_away,goals_conceded_half_time,goals_conceded_half_time_home,goals_conceded_half_time_away,goal_difference_half_time,goal_difference_half_time_home,goal_difference_half_time_away,leading_at_half_time,leading_at_half_time_home,leading_at_half_time_away,draw_at_half_time,draw_at_half_time_home,draw_at_half_time_away,losing_at_half_time,losing_at_half_time_home,losing_at_half_time_away,points_per_game_half_time,points_per_game_half_time_home,points_per_game_half_time_away,average_total_goals_per_match,average_total_goals_per_match_home,average_total_goals_per_match_away,goals_scored_per_match,goals_scored_per_match_home,goals_scored_per_match_away,goals_conceded_per_match,goals_conceded_per_match_home,goals_conceded_per_match_away,total_goals_per_match_half_time,total_goals_per_match_half_time_home,total_goals_per_match_half_time_away,goals_scored_per_match_half_time,goals_scored_per_match_half_time_home,goals_scored_per_match_half_time_away,goals_conceded_per_match_half_time,goals_conceded_per_match_half_time_home,goals_conceded_per_match_half_time_away,over05_count,over15_count,over25_count,over35_count,over45_count,over55_count,over05_count_home,over15_count_home,over25_count_home,over35_count_home,over45_count_home,over55_count_home,over05_count_away,over15_count_away,over25_count_away,over35_count_away,over45_count_away,over55_count_away,under05_count,under15_count,under25_count,under35_count,under45_count,under55_count,under05_count_home,under15_count_home,under25_count_home,under35_count_home,under45_count_home,under55_count_home,under05_count_away,under15_count_away,under25_count_away,under35_count_away,under45_count_away,under55_count_away,over05_percentage,over15_percentage,over25_percentage,over35_percentage,over45_percentage,over55_percentage,over05_percentage_home,over15_percentage_home,over25_percentage_home,over35_percentage_home,over45_percentage_home,over55_percentage_home,over05_percentage_away,over15_percentage_away,over25_percentage_away,over35_percentage_away,over45_percentage_away,over55_percentage_away,under05_percentage,under15_percentage,under25_percentage,under35_percentage,under45_percentage,under55_percentage,under05_percentage_home,under15_percentage_home,under25_percentage_home,under35_percentage_home,under45_percentage_home,under55_percentage_home,under05_percentage_away,under15_percentage_away,under25_percentage_away,under35_percentage_away,under45_percentage_away,under55_percentage_away,over05_count_half_time,over15_count_half_time,over25_count_half_time,over05_count_half_time_home,over15_count_half_time_home,over25_count_half_time_home,over05_count_half_time_away,over15_count_half_time_away,over25_count_half_time_away,over05_half_time_percentage,over15_half_time_percentage,over25_half_time_percentage,over05_half_time_percentage_home,over15_half_time_percentage_home,over25_half_time_percentage_home,over05_half_time_percentage_away,over15_half_time_percentage_away,over25_half_time_percentage_away,win_percentage,win_percentage_home,win_percentage_away,home_advantage_percentage,clean_sheet_percentage,clean_sheet_percentage_home,clean_sheet_percentage_away,btts_percentage,btts_percentage_home,btts_percentage_away,fts_percentage,fts_percentage_home,fts_percentage_away,first_team_to_score_percentage,first_team_to_score_percentage_home,first_team_to_score_percentage_away,clean_sheet_half_time,clean_sheet_half_time_home,clean_sheet_half_time_away,clean_sheet_half_time_percentage,clean_sheet_half_time_percentage_home,clean_sheet_half_time_percentage_away,fts_half_time,fts_half_time_home,fts_half_time_away,fts_half_time_percentage,fts_half_time_percentage_home,fts_half_time_percentage_away,btts_half_time,btts_half_time_home,btts_half_time_away,btts_half_time_percentage,btts_half_time_percentage_home,btts_half_time_percentage_away,leading_at_half_time_percentage,leading_at_half_time_percentage_home,leading_at_half_time_percentage_away,draw_at_half_time_percentage,draw_at_half_time_percentage_home,draw_at_half_time_percentage_away,losing_at_half_time_percentage,losing_at_half_time_percentage_home,losing_at_half_time_percentage_away,corners_per_match,corners_per_match_home,corners_per_match_away,cards_per_match,cards_per_match_home,cards_per_match_away,over65_corners_percentage,over75_corners_percentage,over85_corners_percentage,over95_corners_percentage,over105_corners_percentage,over115_corners_percentage,over125_corners_percentage,over135_corners_percentage,xg_for_avg_overall,xg_for_avg_home,xg_for_avg_away,xg_against_avg_overall,xg_against_avg_home,xg_against_avg_away,prediction_risk,goals_scored_min_0_to_10,goals_scored_min_11_to_20,goals_scored_min_21_to_30,goals_scored_min_31_to_40,goals_scored_min_41_to_50,goals_scored_min_51_to_60,goals_scored_min_61_to_70,goals_scored_min_71_to_80,goals_scored_min_81_to_90,goals_conceded_min_0_to_10,goals_conceded_min_11_to_20,goals_conceded_min_21_to_30,goals_conceded_min_31_to_40,goals_conceded_min_41_to_50,goals_conceded_min_51_to_60,goals_conceded_min_61_to_70,goals_conceded_min_71_to_80,goals_conceded_min_81_to_90,draw_percentage_overall,draw_percentage_home,draw_percentage_away,loss_percentage_ovearll,loss_percentage_home,loss_percentage_away,over145_corners_percentage
Jeju United FC,Jeju United,2020,South Korea,27,14,13,0,18,9,9,6,4,2,3,1,2,2.22,2.21,2.23,1,1,2,1,50,23,27,73,43,30,30,20,13,10,17,10,49,42,58,106,97,117,10,4,6,16,10,6,1,0,1,19,11,8,122,64,58,56,31,25,54,54,54,324,174,150,140,77,63,184,97,87,382,174,208,18,11,7,7,4,3,11,7,4,14,10,4,9,1,8,4,3,1,1.89,2.21,1.54,2.7,3.07,2.31,1.85,2.14,1.54,0.85,0.93,0.77,0.93,1.07,0.77,0.67,0.79,0.54,0.26,0.29,0.23,27,22,12,7,4,1,14,13,7,6,3,0,13,9,5,1,1,1,0,5,15,20,23,26,0,1,7,8,11,14,0,4,8,12,12,12,100,81,44,26,15,4,100,93,50,43,21,0,100,69,38,8,8,8,0,19,56,74,85,96,0,7,50,57,79,100,0,31,62,92,92,92,20,4,1,14,1,0,6,3,1,74,15,4,100,7,0,46,23,8,67,64,69,4,37,29,46,59,71,46,4,0,8,70,79,62,20,10,10,74,71,77,11,3,8,41,21,62,3,1,2,11,7,15,52,71,31,33,7,62,15,21,8,4.52,4.57,4.46,2.07,2.21,1.92,56,44,37,26,7,4,4,4,1.58,1.62,1.53,1.09,1.22,0.94,63,4,4,2,5,3,8,3,12,9,1,3,0,1,4,4,2,2,6,22,29,15,11,7,15,0
Jeonnam Dragons FC,Jeonnam Dragons,2020,South Korea,27,14,13,0,8,4,4,14,6,8,5,4,1,1.41,1.29,1.54,6,4,5,6,31,25,6,56,31,25,17,14,14,11,3,3,78,74,83,97,90,106,11,5,6,14,8,6,7,2,5,9,4,5,109,56,53,61,34,27,51,53,50,263,150,113,115,61,54,148,89,59,345,167,178,12,3,9,10,4,6,2,-1,3,5,2,3,19,9,10,3,3,0,1.26,1.07,1.46,2.07,2.21,1.92,1.15,1.21,1.08,0.93,1,0.85,0.81,0.5,1.15,0.44,0.21,0.69,0.37,0.29,0.46,22,19,8,4,1,1,13,11,5,2,0,0,9,8,3,2,1,1,5,8,19,23,26,26,1,3,9,12,14,14,4,5,10,11,12,12,81,70,30,15,4,4,93,79,36,14,0,0,69,62,23,15,8,8,19,30,70,85,96,96,7,21,64,86,100,100,31,38,77,85,92,92,13,5,1,6,1,0,7,4,1,48,19,4,43,7,0,54,31,8,30,29,31,-2,41,36,46,52,57,46,26,14,38,33,29,38,19,10,9,70,71,69,17,11,6,63,79,46,5,1,4,19,7,31,19,14,23,70,64,77,11,21,0,4.04,4.00,4.08,2.26,2.43,2.08,78,59,48,33,11,7,7,7,1.12,1.19,1.04,1.34,1.30,1.38,56,3,2,3,4,1,2,3,4,9,1,1,3,4,5,1,5,2,3,52,43,62,19,29,8,7
Suwon FC,Suwon,2020,South Korea,28,14,14,0,17,6,11,4,4,0,7,4,3,1.96,1.57,2.36,2,3,1,2,53,29,24,82,42,40,23,30,19,10,4,20,48,55,42,87,66,127,10,3,7,15,11,4,3,0,3,21,10,11,127,69,58,53,27,26,48,47,48,362,193,169,157,79,78,205,114,91,337,167,170,23,13,10,13,9,4,10,4,6,10,4,6,14,9,5,4,1,3,1.57,1.5,1.64,2.93,3,2.86,1.89,1.64,2.14,1.04,1.36,0.71,1.29,1.57,1,0.82,0.93,0.71,0.46,0.64,0.29,28,24,15,8,5,1,14,12,8,4,2,1,14,12,7,4,3,0,0,4,13,20,23,27,0,2,6,10,12,13,0,2,7,10,11,14,100,86,54,29,18,4,100,86,57,29,14,7,100,86,50,29,21,0,0,14,46,71,82,96,0,14,43,71,86,93,0,14,50,71,79,100,20,10,2,10,6,2,10,4,0,71,36,7,71,43,14,71,29,0,61,43,79,-22,36,21,50,54,79,29,11,0,21,75,71,79,17,7,10,61,50,71,12,5,7,43,36,50,7,6,1,25,43,7,36,29,43,50,64,36,14,7,21,4.54,4.93,4.14,1.89,1.93,1.86,89,75,61,46,25,18,7,4,1.73,1.82,1.64,1.44,1.41,1.48,68,2,8,3,7,6,6,11,2,8,3,1,3,6,0,6,2,4,4,14,29,0,25,29,21,4
Daejeon Citizen FC,Daejeon Citizen,2020,South Korea,28,13,15,0,11,5,6,7,3,4,10,5,5,1.43,1.38,1.47,5,5,4,4,37,36,1,73,35,38,18,19,17,19,1,0,68,65,71,70,69,71,7,5,2,15,6,9,8,3,5,14,7,7,112,52,60,65,29,36,52,51,53,283,134,149,133,64,69,150,70,80,376,184,192,9,5,4,10,3,7,-1,2,-3,5,3,2,17,9,8,6,1,5,1.14,1.38,0.93,2.61,2.69,2.53,1.32,1.38,1.27,1.29,1.31,1.27,0.68,0.62,0.73,0.32,0.38,0.27,0.36,0.23,0.47,26,20,14,7,5,1,12,8,7,4,3,1,14,12,7,3,2,0,2,8,14,21,23,27,1,5,6,9,10,12,1,3,8,12,13,15,93,71,50,25,18,4,92,62,54,31,23,8,93,80,47,20,13,0,7,29,50,75,82,96,8,38,46,69,77,92,7,20,53,80,87,100,14,5,0,5,3,0,9,2,0,50,18,0,38,23,0,60,13,0,39,38,40,2,25,38,13,54,46,60,29,23,33,50,54,47,19,11,8,68,85,53,20,9,11,71,69,73,3,1,2,11,8,13,18,23,13,61,69,53,21,8,33,4.00,4.00,4.00,2.32,2.23,2.40,64,56,43,39,25,7,4,4,1.33,1.35,1.31,1.31,1.40,1.23,64,1,0,1,5,5,4,4,5,12,2,4,0,3,2,5,4,6,10,25,23,27,36,38,33,0
Gyeongnam FC,Gyeongnam,2020,South Korea,29,15,14,0,10,6,4,11,5,6,8,4,4,1.41,1.53,1.29,4,2,7,3,42,39,3,81,38,43,21,21,17,22,4,-1,62,64,60,67,80,57,7,5,2,20,9,11,4,2,2,13,8,5,111,64,47,77,38,39,56,54,57,288,162,126,135,78,57,153,84,69,428,238,190,13,7,6,16,6,10,-3,1,-4,5,3,2,17,10,7,7,2,5,1.1,1.27,0.93,2.79,2.53,3.07,1.45,1.4,1.5,1.34,1.13,1.57,1,0.87,1.14,0.45,0.47,0.43,0.55,0.4,0.71,27,21,15,10,5,2,14,10,7,4,2,1,13,11,8,6,3,1,2,8,14,19,24,27,1,5,8,11,13,14,1,3,6,8,11,13,93,72,52,34,17,7,93,67,47,27,13,7,93,79,57,43,21,7,7,28,48,66,83,93,7,33,53,73,87,93,7,21,43,57,79,93,18,9,2,8,4,1,10,5,1,62,31,7,53,27,7,71,36,7,34,40,29,7,24,33,14,69,60,79,14,13,14,45,53,36,16,10,6,55,67,43,16,8,8,55,53,57,8,4,4,28,27,29,17,20,14,59,67,50,24,13,36,3.96,4.27,3.62,2.66,2.53,2.79,75,54,43,32,32,18,11,4,1.37,1.41,1.32,1.46,1.47,1.45,76,2,2,5,3,3,3,3,8,13,3,1,3,8,3,4,5,5,7,38,33,43,28,27,29,4
FC Anyang,Anyang,2020,South Korea,27,13,14,0,6,2,4,7,5,2,14,6,8,0.93,0.85,1,9,8,9,9,27,38,-11,65,27,38,11,16,16,22,-5,-6,90,106,79,64,73,57,7,3,4,14,8,6,9,5,4,9,3,6,127,68,59,50,24,26,51,53,50,286,135,151,122,54,68,164,81,83,375,170,205,10,5,5,14,9,5,-4,-4,0,4,0,4,16,9,7,7,4,3,1.04,0.69,1.36,2.41,2.08,2.71,1,0.85,1.14,1.41,1.23,1.57,0.89,1.08,0.71,0.37,0.38,0.36,0.52,0.69,0.36,24,19,12,5,4,1,10,9,6,1,1,0,14,10,6,4,3,1,3,8,15,22,23,26,3,4,7,12,12,13,0,4,8,10,11,13,89,70,44,19,15,4,77,69,46,8,8,0,100,71,43,29,21,7,11,30,56,81,85,96,23,31,54,92,92,100,0,29,57,71,79,93,15,6,2,8,5,1,7,1,1,56,22,7,62,38,8,50,7,7,22,15,29,-1,26,23,29,52,62,43,33,38,29,33,23,43,16,5,11,59,38,79,17,8,9,63,62,64,6,5,1,22,38,7,15,0,29,59,69,50,26,31,21,4.70,5.23,4.21,1.85,1.85,1.86,74,70,59,44,26,19,7,7,1.36,1.32,1.39,1.34,1.19,1.47,63,1,2,3,2,2,7,3,4,3,1,5,2,5,3,9,1,4,8,26,38,14,52,46,57,7
Asan Mugunghwa FC,Asan Mugunghwa,2020,South Korea,27,14,13,0,5,2,3,7,1,6,15,11,4,0.81,0.5,1.15,10,10,8,10,20,40,-20,60,32,28,7,13,25,15,-18,-2,122,180,90,61,50,78,3,0,3,12,4,8,13,10,3,9,2,7,96,47,49,55,31,24,46,48,43,259,127,132,111,52,59,148,75,73,390,205,185,10,2,8,16,11,5,-6,-9,3,6,1,5,11,5,6,10,8,2,1.07,0.57,1.62,2.22,2.29,2.15,0.74,0.5,1,1.48,1.79,1.15,0.96,0.93,1,0.37,0.14,0.62,0.59,0.79,0.38,26,20,8,4,2,0,14,10,4,2,2,0,12,10,4,2,0,0,1,7,19,23,25,27,0,4,10,12,12,14,1,3,9,11,13,13,96,74,30,15,7,0,100,71,29,14,14,0,92,77,31,15,0,0,4,26,70,85,93,100,0,29,71,86,86,100,8,23,69,85,100,100,19,6,1,10,3,0,9,3,1,70,22,4,71,21,0,69,23,8,19,14,23,-27,11,0,23,44,29,62,48,71,23,33,14,54,13,5,8,48,36,62,18,12,6,67,86,46,4,1,3,15,7,23,22,7,38,41,36,46,37,57,15,3.56,3.36,3.77,2.04,2.21,1.85,70,56,41,33,22,15,7,0,1.13,1.12,1.15,1.50,1.52,1.47,52,0,2,0,6,4,2,2,2,2,2,4,2,3,7,3,5,6,8,26,7,46,56,79,31,0
Seoul E-Land FC,Seoul E-Land,2020,South Korea,27,13,14,0,11,4,7,6,3,3,10,6,4,1.44,1.15,1.71,3,6,3,5,33,30,3,63,29,34,14,19,15,15,-1,4,74,83,66,81,78,84,9,5,4,12,4,8,8,5,3,14,7,7,139,73,66,54,25,29,47,48,46,300,152,148,128,61,67,172,91,81,318,148,170,10,6,4,10,5,5,0,1,-1,6,3,3,14,7,7,7,3,4,1.19,1.23,1.14,2.33,2.23,2.43,1.22,1.08,1.36,1.11,1.15,1.07,0.74,0.85,0.64,0.37,0.46,0.29,0.37,0.38,0.36,25,20,13,3,2,0,12,10,6,1,0,0,13,10,7,2,2,0,2,7,14,24,25,27,1,3,7,12,13,13,1,4,7,12,12,14,93,74,48,11,7,0,92,77,46,8,0,0,93,71,50,14,14,0,7,26,52,89,93,100,8,23,54,92,100,100,7,29,50,86,86,100,15,4,1,7,3,1,8,1,0,56,15,4,54,23,8,57,7,0,41,31,50,-8,33,38,29,44,31,57,30,38,21,52,54,50,18,9,9,67,69,64,18,8,10,67,62,71,3,2,1,11,15,7,22,23,21,52,54,50,26,23,29,5.15,5.62,4.71,2,1.92,2.07,74,67,44,41,26,19,7,7,1.43,1.46,1.41,1.14,1.10,1.18,67,2,2,4,1,3,2,4,4,11,0,0,1,7,4,7,3,5,3,22,23,21,37,46,29,7
Bucheon FC 1995,Bucheon 1995,2020,South Korea,27,13,14,0,7,3,4,5,3,2,15,7,8,0.96,0.92,1,8,7,10,8,19,36,-17,55,27,28,11,8,16,20,-5,-12,129,106,158,68,73,63,8,4,4,7,4,3,15,7,8,10,5,5,85,39,46,64,29,35,50,48,52,233,107,126,93,46,47,140,61,79,365,170,195,8,5,3,13,5,8,-5,0,-5,5,4,1,14,6,8,8,3,5,1.07,1.38,0.79,2.04,2.08,2,0.7,0.85,0.57,1.33,1.23,1.43,0.78,0.77,0.79,0.3,0.38,0.21,0.48,0.38,0.57,24,16,8,3,2,1,11,7,3,2,2,1,13,9,5,1,0,0,3,11,19,24,25,26,2,6,10,11,11,12,1,5,9,13,14,14,89,59,30,11,7,4,85,54,23,15,15,8,93,64,36,7,0,0,11,41,70,89,93,96,15,46,77,85,85,92,7,36,64,93,100,100,15,5,1,7,2,1,8,3,0,56,19,4,54,15,8,57,21,0,26,23,29,15,30,31,29,26,31,21,56,54,57,37,38,36,16,9,7,59,69,50,20,9,11,74,69,79,3,1,2,11,8,14,19,31,7,52,46,57,30,23,36,3.27,3.25,3.29,2.37,2.23,2.50,46,27,15,12,8,8,8,4,0.90,0.90,0.90,1.27,1.15,1.38,48,2,1,0,4,3,2,2,2,3,1,3,3,2,4,1,5,5,12,19,23,14,56,54,57,4
Ansan Greeners FC,Ansan Greeners,2020,South Korea,27,14,13,0,7,2,5,7,3,4,13,9,4,1.04,0.64,1.46,7,9,6,7,18,34,-16,52,26,26,6,12,20,14,-14,-2,134,209,98,71,63,83,9,4,5,9,3,6,13,9,4,8,3,5,94,54,40,68,40,28,48,48,48,250,131,119,101,53,48,149,78,71,338,181,157,9,2,7,13,7,6,-4,-5,1,5,1,4,13,7,6,9,6,3,1.04,0.71,1.38,1.93,1.86,2,0.67,0.43,0.92,1.26,1.43,1.08,0.81,0.64,1,0.33,0.14,0.54,0.48,0.5,0.46,23,17,9,3,0,0,12,9,4,1,0,0,11,8,5,2,0,0,4,10,18,24,27,27,2,5,10,13,14,14,2,5,8,11,13,13,85,63,33,11,0,0,86,64,29,7,0,0,85,62,38,15,0,0,15,37,67,89,100,100,14,36,71,93,100,100,15,38,62,85,100,100,17,4,1,8,1,0,9,3,1,63,15,4,57,7,0,69,23,8,26,14,38,-25,33,29,38,33,21,46,48,64,31,30,21,38,14,7,7,52,50,54,19,12,7,70,86,54,4,1,3,15,7,23,19,7,31,48,50,46,33,43,23,3.48,3.86,3.08,2.52,2.86,2.15,63,48,48,44,30,19,4,4,0.96,0.94,0.98,1.50,1.38,1.65,33,0,3,0,4,2,4,2,0,3,3,4,4,2,0,0,5,4,12,26,21,31,48,64,31,4
