timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1520053200,Mar 03 2018 - 5:00am,complete,2649,Busan I'Park,Seongnam,N/A,1,0.00,0.00,1.47,1.83,1,1,2,1,1,0,"45'1","90'2",-1,-1,2,1,1,1,1,2,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Busan Gudeok Stadium
1520056800,Mar 03 2018 - 6:00am,complete,2172,Daejeon Citizen,Bucheon 1995,N/A,1,0.00,0.00,1.42,1.33,1,2,3,2,1,1,"34","13,85",4,8,3,0,1,0,1,2,1,0,7,11,3,7,4,4,-1,-1,51,49,1.13,1.86,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Daejeon World Cup Stadium
1520056800,Mar 03 2018 - 6:00am,complete,4232,Gwangju,Anyang,N/A,1,0.00,0.00,1.28,0.89,0,0,0,0,0,0,"","",-1,-1,1,0,0,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Gwangju World Cup Stadium
1520143200,Mar 04 2018 - 6:00am,complete,2609,Suwon,Seoul E-Land,N/A,1,0.00,0.00,1.22,1.00,1,0,1,1,1,0,"39","",-1,-1,3,0,3,0,3,0,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Suwon Civil Stadium
1520150400,Mar 04 2018 - 8:00am,complete,2515,Asan Mugunghwa,Ansan Greeners,N/A,1,0.00,0.00,2.11,0.72,1,0,1,0,0,0,"48","",5,2,1,0,2,1,0,1,1,2,10,6,4,2,6,4,-1,-1,53,47,1.65,0.99,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Yishunsin Stadium (Asan)
1520658000,Mar 10 2018 - 5:00am,complete,2368,Seongnam,Gwangju,N/A,2,0.00,0.00,1.78,1.32,0,0,0,0,0,0,"","",5,9,2,0,1,0,1,1,0,1,15,14,6,3,9,11,-1,-1,53,47,1.94,1.78,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Seongnam Tancheon Sports Complex
1520668800,Mar 10 2018 - 8:00am,complete,1070,Asan Mugunghwa,Suwon,N/A,2,3.00,0.00,2.11,1.11,2,0,2,1,1,0,"33,90'2","",7,3,2,0,1,0,0,2,1,0,12,11,8,3,4,8,-1,-1,53,47,2.05,1.61,0.50,0,0,0,0,0,0,0,0,50,5.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Yishunsin Stadium (Asan)
1520748000,Mar 11 2018 - 6:00am,complete,5532,Ansan Greeners,Daejeon Citizen,N/A,2,0.00,0.00,1.44,1.53,3,2,5,2,1,1,"11,66,90'1","9,52",1,9,2,2,1,0,3,1,1,0,9,20,8,8,1,12,-1,-1,52,48,1.60,2.47,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Ansan Wa~ Stadium
1520748000,Mar 11 2018 - 6:00am,complete,1349,Seoul E-Land,Busan I'Park,N/A,2,0.00,0.00,1.06,1.72,2,2,4,1,0,1,"48,54","21,72",-1,-1,4,0,2,0,2,2,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Seoul Olympic Stadium (Seoul)
1520748000,Mar 11 2018 - 6:00am,complete,6503,Anyang,Bucheon 1995,N/A,2,0.00,3.00,1.56,1.33,0,3,3,1,0,1,"","32,81,90'1",-1,-1,2,0,0,0,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,1.50,50,50,50,0,0,50,50,0,50,8.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Anyang Stadium
1521266400,Mar 17 2018 - 6:00am,complete,1581,Ansan Greeners,Anyang,N/A,3,3.00,1.00,1.44,0.89,2,1,3,1,1,0,"23,70","49",4,5,2,0,4,0,0,2,2,2,7,17,4,7,3,10,-1,-1,47,53,1.20,2.28,2.50,50,50,50,50,50,50,50,50,50,1.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Ansan Wa~ Stadium
1521266400,Mar 17 2018 - 6:00am,complete,1767,Suwon,Seongnam,N/A,3,3.00,1.00,1.22,1.83,1,4,5,2,1,1,"1","12,67,79,85",0,0,1,0,0,0,0,1,0,0,3,2,2,2,1,0,-1,-1,53,47,0.36,0.30,1.50,50,50,0,0,0,0,100,0,50,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Suwon Civil Stadium
1521266400,Mar 17 2018 - 6:00am,complete,645,Gwangju,Bucheon 1995,N/A,3,1.00,3.00,1.28,1.33,1,2,3,0,0,0,"87","61,62",-1,-1,2,0,2,0,2,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,1.50,25,50,50,0,0,25,50,25,50,8.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Gwangju World Cup Stadium
1521349200,Mar 18 2018 - 5:00am,complete,1482,Busan I'Park,Asan Mugunghwa,N/A,3,1.00,0.00,1.47,1.89,1,0,1,1,1,0,"37","",1,7,2,0,3,0,1,1,0,3,6,6,3,2,3,4,-1,-1,49,51,1.17,1.19,1.00,50,50,0,0,0,0,50,0,50,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Busan Gudeok Stadium
1521352800,Mar 18 2018 - 6:00am,complete,1158,Daejeon Citizen,Seoul E-Land,N/A,3,0.00,0.00,1.42,1.00,1,0,1,0,0,0,"76","",4,2,4,0,2,2,1,3,1,3,11,8,4,4,7,4,-1,-1,52,48,1.51,1.26,2.00,50,50,50,0,0,50,100,0,50,4.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Daejeon World Cup Stadium
1521871200,Mar 24 2018 - 6:00am,complete,2178,Suwon,Bucheon 1995,N/A,4,1.50,3.00,1.22,1.33,0,1,1,1,0,1,"","2",5,3,1,0,3,1,0,1,2,2,12,11,3,7,9,4,-1,-1,51,49,1.73,1.68,3.00,59,75,75,25,25,42,84,59,75,8.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Suwon Civil Stadium
1521871200,Mar 24 2018 - 6:00am,complete,560,Seoul E-Land,Gwangju,N/A,4,1.00,1.00,1.06,1.32,0,0,0,0,0,0,"","",2,6,2,0,2,0,1,1,2,0,6,20,2,7,4,13,-1,-1,53,47,1.15,2.45,2.00,50,50,50,50,0,0,50,50,50,9.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Seoul Olympic Stadium (Seoul)
1521878400,Mar 24 2018 - 8:00am,complete,986,Asan Mugunghwa,Anyang,N/A,4,3.00,0.50,2.11,0.89,1,1,2,1,1,0,"22","49",1,1,2,0,2,0,2,0,2,0,3,2,2,2,1,0,-1,-1,52,48,0.45,0.38,1.50,25,50,25,0,0,0,50,25,75,11.00,3.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Yishunsin Stadium (Asan)
1521954000,Mar 25 2018 - 5:00am,complete,2208,Seongnam,Ansan Greeners,N/A,4,1.00,0.00,1.78,0.72,0,0,0,0,0,0,"","",-1,-1,2,0,1,0,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.50,0,0,0,0,0,0,0,0,50,7.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Seongnam Tancheon Sports Complex
1521957600,Mar 25 2018 - 6:00am,complete,1197,Daejeon Citizen,Busan I'Park,N/A,4,1.50,1.00,1.42,1.72,0,1,1,1,0,1,"","10",3,3,2,1,3,0,2,1,1,2,6,14,2,7,4,7,-1,-1,48,52,0.93,1.87,3.00,75,75,75,50,0,25,75,50,100,4.00,5.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Daejeon World Cup Stadium
1522472400,Mar 31 2018 - 5:00am,complete,N/A,Busan I'Park,Ansan Greeners,N/A,5,2.00,0.50,1.47,0.72,1,1,2,0,0,0,"76","90",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,1.00,25,25,0,0,0,0,50,0,50,3.00,5.00,1.50,3.80,6.25,0.00,0.00,0.00,0.00,2.20,1.67,Busan Gudeok Stadium
