timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1614400200,Feb 27 2021 - 4:30am,complete,N/A,Gyeongnam,Anyang,Min-Seok Song,1,0.00,0.00,1.22,2.00,1,2,3,1,0,1,"72","31,48",9,7,4,0,1,0,1,3,1,0,9,9,3,6,6,3,11,17,57,43,1.37,1.42,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.91,3.55,3.30,1.30,1.87,3.05,5.75,1.83,1.83,Changwon Football Center (Changwon)
1614409200,Feb 27 2021 - 7:00am,complete,N/A,Ansan Greeners,Sangju Sangmu,Hoe-Soo Jung,1,0.00,0.00,1.11,1.83,1,1,2,1,1,0,"6","48",3,7,2,0,3,0,2,0,1,2,5,13,4,5,1,8,17,16,39,61,1.15,1.74,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,5.00,3.85,1.58,1.22,1.77,2.75,5.50,1.80,1.91,Ansan Wa Stadium (Ansan)
1614409200,Feb 27 2021 - 7:00am,complete,N/A,Jeonnam Dragons,Asan Mugunghwa,Cho Ji-Um,1,0.00,0.00,1.22,0.94,0,0,0,0,0,0,"","",5,1,2,0,1,0,0,2,0,1,13,7,6,2,7,5,11,11,52,48,1.72,0.92,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.87,2.85,4.65,1.43,2.25,3.85,7.75,2.05,1.67,Gwangyang Stadium (Gwangyang)
1614486600,Feb 28 2021 - 4:30am,complete,N/A,Bucheon 1995,Daejeon Citizen,Hyun-Jae Choi,1,0.00,0.00,0.89,1.58,1,2,3,0,0,0,"84","81,89",0,6,4,1,1,0,1,4,0,1,8,21,5,10,3,11,-1,-1,50,50,1.14,2.72,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,3.05,2.95,2.30,1.38,2.05,3.45,6.75,1.87,1.80,Bucheon Stadium (Bucheon)
1614495600,Feb 28 2021 - 7:00am,complete,N/A,Busan I'Park,Seoul E-Land,Yong-Woo Kim,1,0.00,0.00,1.11,1.06,0,3,3,0,0,0,"","57,66,88",6,6,1,0,1,0,0,1,1,0,11,10,4,6,7,4,6,7,53,47,1.53,1.53,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.10,3.00,3.35,1.40,2.15,4.33,10.00,2.00,1.73,Busan Gudeok Stadium (Busan)
1615005000,Mar 06 2021 - 4:30am,complete,N/A,Asan Mugunghwa,Bucheon 1995,Yong-Woo Kim,2,0.00,0.00,1.33,1.17,0,1,1,0,0,0,"","90'2",5,3,2,0,1,0,0,2,1,0,9,6,3,2,6,4,16,10,64,36,1.37,0.86,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.40,3.20,2.75,1.36,2.15,3.75,9.00,1.83,1.83,Yishunsin Stadium (Asan)
1615014000,Mar 06 2021 - 7:00am,complete,N/A,Seoul E-Land,Sangju Sangmu,Deok-Hyo Sung,2,0.00,1.00,1.00,1.83,4,0,4,1,1,0,"21,74,80,83","",1,10,1,0,1,0,1,0,1,0,5,2,5,2,0,0,-1,-1,50,50,0.90,0.59,1.00,50,50,0,0,0,0,50,0,50,7.00,3.00,2.80,3.25,2.35,1.33,2.00,3.75,8.00,1.80,1.91,Seoul Olympic Stadium (Seoul)
1615014000,Mar 06 2021 - 7:00am,complete,N/A,Anyang,Ansan Greeners,Dong-Jin Seo,2,0.00,0.00,1.37,1.28,1,2,3,1,1,0,"40","59,85",5,1,1,0,0,0,1,0,0,0,12,8,3,5,9,3,15,11,52,48,1.29,1.04,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.82,3.25,3.80,1.36,1.65,3.75,8.00,2.00,1.73,Anyang Stadium (Anyang)
1615091400,Mar 07 2021 - 4:30am,complete,N/A,Daejeon Citizen,Busan I'Park,Min-Seok Song,2,0.00,0.00,1.68,1.39,1,2,3,3,1,2,"45","18,33",7,3,2,0,2,0,1,1,1,1,12,10,6,4,6,6,10,16,62,38,1.62,1.09,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.53,3.24,2.77,1.36,2.12,4.00,9.00,1.90,1.80,Daejeon World Cup Stadium (Daejeon)
1615100400,Mar 07 2021 - 7:00am,complete,N/A,Jeonnam Dragons,Gyeongnam,Hyun-Jae Choi,2,1.00,0.00,1.22,1.17,1,0,1,1,1,0,"11","",3,6,1,0,1,0,1,0,0,1,3,5,2,2,1,3,7,12,32,68,0.53,0.82,0.00,0,0,0,0,0,0,0,0,0,5.00,2.00,2.75,3.00,2.45,1.43,2.15,3.70,7.25,1.95,1.71,Gwangyang Stadium (Gwangyang)
