timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1488607200,Mar 04 2017 - 6:00am,complete,6700,Seongnam,Busan I'Park,N/A,1,0.00,0.00,1.33,2.00,0,1,1,1,0,1,"","9",-1,-1,4,0,3,0,1,3,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Seongnam Tancheon Sports Complex
1488607200,Mar 04 2017 - 6:00am,complete,8405,Ansan Greeners,Daejeon Citizen,N/A,1,0.00,0.00,1.06,0.50,2,1,3,1,1,0,"41,90'2","49",-1,-1,1,0,3,0,0,1,0,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Ansan Wa~ Stadium
1488693600,Mar 05 2017 - 6:00am,complete,10268,Anyang,Suwon,N/A,1,0.00,0.00,1.28,1.11,1,2,3,1,1,0,"36","54,90'3",-1,-1,1,0,1,0,0,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Anyang Stadium
1488693600,Mar 05 2017 - 6:00am,complete,7209,Bucheon 1995,Seoul E-Land,N/A,1,0.00,0.00,1.56,0.67,2,1,3,0,0,0,"69,88","76",-1,-1,3,0,1,0,2,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Bucheon Stadium
1488693600,Mar 05 2017 - 6:00am,complete,3533,Gyeongnam,Asan Mugunghwa,N/A,1,0.00,0.00,2.61,1.28,1,0,1,1,1,0,"34","",-1,-1,0,0,2,0,0,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Changwon Football Center
1489212000,Mar 11 2017 - 6:00am,complete,6337,Busan I'Park,Ansan Greeners,N/A,2,0.00,0.00,1.78,0.78,3,1,4,3,2,1,"22,45,51","27",-1,-1,1,0,3,0,0,1,0,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Busan Gudeok Stadium
1489219200,Mar 11 2017 - 8:00am,complete,7806,Asan Mugunghwa,Anyang,N/A,2,0.00,0.00,1.72,0.89,4,0,4,1,1,0,"36,62,69,90'3","",11,4,3,0,4,0,1,2,3,1,17,8,11,2,6,6,-1,-1,-1,-1,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Yishunsin Stadium (Asan)
1489298400,Mar 12 2017 - 6:00am,complete,4531,Seoul E-Land,Gyeongnam,N/A,2,0.00,0.00,1.28,1.78,0,1,1,0,0,0,"","77",-1,-1,1,0,2,0,0,1,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Seoul Olympic Stadium (Seoul)
1489298400,Mar 12 2017 - 6:00am,complete,5136,Daejeon Citizen,Seongnam,N/A,2,0.00,0.00,1.11,1.61,1,1,2,2,1,1,"36","2",-1,-1,2,0,1,0,0,2,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Daejeon World Cup Stadium
1489305600,Mar 12 2017 - 8:00am,complete,8455,Suwon,Bucheon 1995,N/A,2,0.00,0.00,1.39,1.33,1,0,1,0,0,0,"68","",3,3,4,0,1,0,0,4,0,1,12,11,5,6,7,5,-1,-1,-1,-1,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Suwon Civil Stadium
