timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1394254800,Mar 08 2014 - 5:00am,complete,16127,Pohang Steelers,Ulsan,N/A,1,0.00,0.00,1.84,1.10,0,1,1,0,0,0,"","84",-1,-1,1,0,1,0,1,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Steelyard Stadium
1394262000,Mar 08 2014 - 7:00am,complete,15687,Jeonbuk Motors,Busan I'Park,N/A,1,0.00,0.00,2.26,0.89,3,0,3,1,1,0,"39,49,68","",-1,-1,0,0,1,0,0,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Jeonju World Cup Stadium
1394262000,Mar 08 2014 - 7:00am,complete,13674,FC Seoul,Jeonnam Dragons,N/A,1,0.00,0.00,1.32,1.00,0,1,1,0,0,0,"","60",5,3,2,0,2,0,1,1,1,1,10,11,3,3,7,8,8,11,58,42,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Seoul World Cup Stadium
1394341200,Mar 09 2014 - 5:00am,complete,10943,Gyeongnam,Seongnam,N/A,1,0.00,0.00,1.32,0.84,1,0,1,0,0,0,"90","",-1,-1,2,0,1,0,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Changwon Football Center
1394341200,Mar 09 2014 - 5:00am,complete,6469,Sangju Sangmu,Incheon United,N/A,1,0.00,0.00,1.16,0.74,2,2,4,0,0,0,"78,86","76,87",10,5,0,0,0,0,0,0,0,0,14,13,6,3,8,10,9,19,57,43,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Gyeongju Citizen Stadium
1394348400,Mar 09 2014 - 7:00am,complete,16588,Jeju United,Suwon Bluewings,N/A,1,0.00,0.00,1.63,1.63,0,1,1,0,0,0,"","70",3,3,0,0,1,0,0,0,0,1,14,6,7,4,7,2,9,12,48,52,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Jeju World Cup Stadium
1394859600,Mar 15 2014 - 5:00am,complete,11238,Incheon United,Jeonbuk Motors,N/A,2,0.00,0.00,1.37,2.00,0,1,1,0,0,0,"","74",4,4,2,0,1,0,2,0,1,0,9,13,2,4,7,9,27,14,43,57,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Sungui Arena Park
1394859600,Mar 15 2014 - 5:00am,complete,5122,Busan I'Park,Pohang Steelers,N/A,2,0.00,0.00,1.37,1.21,3,1,4,0,0,0,"66,72,82","61",-1,-1,2,0,3,0,0,2,0,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Busan Asiad Main Stadium (Busan)
1394866800,Mar 15 2014 - 7:00am,complete,8624,Seongnam,FC Seoul,N/A,2,0.00,0.00,1.26,1.74,0,0,0,0,0,0,"","",4,3,2,0,1,0,1,1,0,1,13,13,5,8,8,5,13,20,51,49,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Seongnam Tancheon Sports Complex
1394946000,Mar 16 2014 - 5:00am,complete,10025,Ulsan,Gyeongnam,N/A,2,0.00,0.00,1.56,0.58,3,0,3,0,0,0,"63,66,71","",3,3,0,0,2,0,0,0,1,1,10,8,5,3,5,5,11,12,64,36,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Ulsan Munsu Football Stadium
