timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1588932000,May 08 2020 - 10:00am,complete,N/A,Jeonbuk Motors,Suwon Bluewings,Woo-Sung Kim,1,0.00,0.00,2.43,1.36,1,0,1,0,0,0,"84","",7,0,1,0,1,1,1,0,1,1,17,7,6,2,11,5,15,10,62,38,2.11,0.92,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.65,3.85,4.90,1.31,1.95,3.45,6.90,1.95,1.80,Jeonju World Cup Stadium (Jeonju)
1589000400,May 09 2020 - 5:00am,complete,N/A,Ulsan,Sangju Sangmu,Dong-Jun Lee,1,0.00,0.00,2.00,1.14,4,0,4,2,2,0,"8,45'1,51,75","",5,2,1,0,1,0,0,1,1,0,13,11,7,3,6,8,14,5,48,52,1.82,1.61,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.62,3.95,4.85,1.29,1.91,3.30,6.40,1.91,1.80,Ulsan Munsu Football Stadium (Ulsan)
1589009400,May 09 2020 - 7:30am,complete,N/A,Incheon United,Daegu,Hee-Gon Kim,1,0.00,0.00,0.92,1.21,0,0,0,0,0,0,"","",2,7,2,0,2,0,0,2,1,1,5,12,2,5,3,7,10,10,44,56,0.84,1.68,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.90,3.40,2.30,1.35,2.05,3.85,7.25,1.83,1.87,Sungui Arena Park (Incheon)
1589018400,May 09 2020 - 10:00am,complete,N/A,Gwangju,Seongnam,Dae-Yong Kim,1,0.00,0.00,0.77,1.46,0,2,2,2,0,2,"","4,11",10,3,2,0,1,0,1,1,0,1,10,6,2,6,8,0,9,18,61,39,1.61,1.19,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.30,3.30,2.95,1.38,2.20,4.15,7.75,1.91,1.83,Gwangju World Cup Stadium (Gwangju)
1589086800,May 10 2020 - 5:00am,complete,N/A,Pohang Steelers,Busan I'Park,Yong-Woo Kim,1,0.00,0.00,1.93,0.86,2,0,2,1,1,0,"24,71","",4,5,2,0,1,0,0,2,1,0,11,8,6,2,5,6,17,9,50,50,1.53,1.19,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.05,3.20,3.60,1.32,2.00,3.50,6.80,1.80,1.95,Steelyard Stadium (Pohang)
1589095800,May 10 2020 - 7:30am,complete,N/A,Gangwon,FC Seoul,Hyung-Jin Ko,1,0.00,0.00,1.29,0.85,3,1,4,1,0,1,"52,85,86","36",4,3,2,0,1,0,1,1,0,1,8,6,5,3,3,3,9,2,64,36,1.45,1.06,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.70,3.15,2.55,1.27,1.87,3.20,6.00,1.67,2.10,Chuncheon Songam Stadium (Chuncheon)
1589605200,May 16 2020 - 5:00am,complete,N/A,Sangju Sangmu,Gangwon,Sang-Hyeop Chae,2,0.00,0.00,2.15,1.23,2,0,2,1,1,0,"22,78","",2,5,0,0,2,0,0,0,0,2,14,12,7,2,7,10,10,6,42,58,1.71,1.34,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,3.30,3.50,2.05,1.24,1.77,2.90,5.45,1.67,2.10,Sangju Stadium (Sangju)
1589614200,May 16 2020 - 7:30am,complete,N/A,Daegu,Pohang Steelers,Jong-Hyeok Kim,2,0.00,0.00,1.62,1.77,1,1,2,1,0,1,"67","43",7,4,2,0,0,0,0,2,0,0,15,12,5,5,10,7,18,12,51,49,1.86,1.57,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.45,3.00,3.00,1.42,2.25,4.30,8.50,1.91,1.83,DGB Arena (Daegu)
1589623200,May 16 2020 - 10:00am,complete,N/A,Busan I'Park,Jeonbuk Motors,Hee-Gon Kim,2,0.00,0.00,1.00,2.00,1,2,3,1,0,1,"66","16,90'3",10,2,1,0,2,0,1,0,1,1,10,20,3,8,7,12,10,16,52,48,1.33,2.28,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,5.40,4.00,1.56,1.25,1.80,3.05,5.70,1.87,1.87,Busan Gudeok Stadium (Busan)
1589700600,May 17 2020 - 7:30am,complete,N/A,Suwon Bluewings,Ulsan,Yong-Woo Kim,2,0.00,0.00,0.92,2.23,2,3,5,1,1,0,"45,47","54,61,89",4,4,1,0,1,0,1,0,1,0,9,12,5,7,4,5,12,11,42,58,1.34,1.76,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,4.15,3.60,1.80,1.32,2.00,3.55,6.90,1.91,1.83,Suwon World Cup Stadium (Suwon)
